num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__STAN_MISSING|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__KOD_OBSZARU_MISSING|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_1.0|cat__PLAN_MIEDZY_9.0|cat__PLAN_MIEDZY_MISSING|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|cat__POCZTA_G_MISSING|REZYGN
112.0|||||259.3|71.0|||120.0|7.67|11.3||3.05|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
68.0|0.0|157.3|83.0|26.74|220.9|85.0|||129.0|||7.0|3.24||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|21.0||97.0|32.64|239.1|81.0|20.32||125.0|5.22||||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|218.2|76.0||169.3||14.39|141.1|99.0||||2.16|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|29.0|144.6||||102.0|11.9||148.0|7.44|10.9|||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|153.6||26.11||85.0|||92.0|9.64||4.0|||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1
45.0|29.0|135.8||23.09|222.5|101.0||235.6|92.0|10.6||6.0|2.13|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
116.0|0.0|160.7|69.0||146.8|106.0||||12.95|||2.21|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|31.0|202.5||34.43|241.4||||||7.8|2.0|2.11||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
63.0|34.0|152.2|||227.1|91.0|19.3|195.7|103.0|8.81|12.3|5.0||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
133.0|0.0|227.4||||135.0|6.22|||5.14|4.7|7.0||0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
125.0|0.0|191.6|||205.6|108.0||210.2|123.0|9.46||3.0|2.48|2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
72.0|-0.0|||23.61|||17.99|||8.08|10.8|3.0||1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
130.0|0.0||102.0|||||231.7|99.0|10.43||6.0|1.65|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
97.0||168.6||28.66|259.2|105.0|22.03|279.8|123.0|12.59|7.3|4.0|1.97|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
54.0|0.0|286.6||48.72||108.0|18.97|203.7|107.0|9.17|11.5|5.0|3.11||1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1
160.0||164.6|121.0|27.98||108.0|22.34|123.8|131.0|||4.0|4.1|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|144.0|90.0|24.48|135.8|91.0|11.54|212.4|129.0|9.56|13.0|4.0|3.51||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
92.0|||95.0|24.07|207.9|||203.6|95.0||10.2||2.75|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|204.3|||247.3|123.0||214.7|94.0|||4.0|3.24||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
132.0|0.0|163.2|80.0|27.74||90.0|||90.0||6.2||1.67|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
||225.0|110.0|38.25||111.0|20.76|221.2|93.0|9.95|10.7|4.0|2.89|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|176.1|103.0||||16.97|263.9||11.88|||2.3|2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
147.0||254.2|78.0|43.21|228.1|105.0|19.39||125.0||13.8|7.0|3.73|5.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0||105.0|29.73||||210.0|93.0|9.45|8.5|||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
125.0|0.0|187.3|118.0|31.84|160.7|111.0|13.66|263.8|112.0||9.6|2.0|2.59|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
63.0|0.0|211.8|84.0||230.9|137.0|||99.0||10.7|9.0|2.89|3.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
107.0|0.0||102.0|41.12|126.9|||||8.35|11.7|||-0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
110.0|0.0|196.1|||199.7|123.0|16.97||71.0|||1.0|3.48|3.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|||39.32|210.4|84.0|17.88|217.4|106.0|9.78|12.4|2.0|3.35||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
117.0|0.0|161.6|104.0||196.3||16.69||111.0|13.27|13.8|2.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
124.0|0.0|194.0||32.98|241.0||20.49|227.5||10.24|11.9|5.0|3.21|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
115.0|0.0|109.7||18.65|223.8|87.0|19.02||96.0|10.81||8.0||3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
156.0|0.0|277.0|119.0|47.09|238.3||20.26|94.4||||3.0||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|192.1|83.0|32.66||88.0||169.7|138.0|7.64|6.1|3.0|||1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
72.0|0.0|198.4|147.0||||18.44|112.8|||13.1||3.54|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
101.0|42.0||82.0|35.56||74.0|13.57||100.0|8.17|||2.57|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
53.0|-0.0||98.0|31.42|216.4|125.0|||116.0|6.35||3.0||2.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
116.0||167.8|119.0|||123.0|12.07||128.0|||4.0|||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|139.2||23.66|191.4|113.0||286.5||12.89|11.8|3.0|3.19|3.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
117.0|||82.0|37.62||100.0||||11.82|4.4|4.0|1.19|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
56.0|0.0|121.6||20.67|165.3||14.05||95.0|10.98|8.9|2.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
123.0|39.0|270.4|99.0|45.97|245.1|110.0|20.83|108.9|113.0|4.9|15.4||||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0||94.0|23.73||||127.1||5.72|||2.38|2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
116.0|23.0|253.0|78.0||||11.81|277.8|104.0|12.5|11.8|3.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
138.0|26.0|183.9|83.0|31.26||93.0|20.46|185.7||8.36|15.0|3.0|||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
120.0|0.0|203.3||34.56|||22.09|115.9|103.0|5.22|7.8||2.11|3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
102.0|0.0|200.6||34.1|152.5|127.0|12.96|199.4|128.0|8.97|7.7|2.0|2.08||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0||96.0||176.0|89.0|14.96|||||6.0||2.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
102.0|0.0|156.5||26.61|||17.37|141.9||6.39|9.9|2.0|||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
89.0|25.0||140.0|36.57|197.4|69.0|16.78|||7.29|10.6|10.0|2.86|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
||301.7|82.0|51.29|167.1|118.0|||89.0||10.5|||1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
93.0||152.3||||102.0||||||||7.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
68.0|0.0|195.4|116.0||212.1|101.0|||134.0|6.23|15.1|11.0|4.08|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|208.7|97.0|||83.0|||122.0|8.21||3.0|2.16||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
||190.1|87.0|32.32|223.2|123.0|18.97|256.2|||14.2|6.0||0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|||87.0||178.5||15.17|218.3|107.0||8.0||2.16|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
112.0|17.0|183.2|95.0|31.14|||21.49|156.7|||9.7|3.0|2.62|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
117.0|0.0|54.2|100.0||303.2|84.0|25.77||84.0|7.73|8.6|2.0||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|26.0|208.0|115.0|35.36|185.0|113.0|||144.0|8.0|8.1|||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|0.0||110.0|39.15|77.9|||247.1|||13.2|4.0|3.56|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|22.0||102.0|40.94||106.0||224.6|||7.1|3.0|1.92||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
52.0|21.0|195.7|119.0||106.2|95.0|9.03|157.4|94.0||||1.43|2.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
97.0|0.0|276.1|82.0|46.94|201.1|||231.3||10.41|8.9|4.0|2.4|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
|-0.0|166.1||28.24|175.9|||243.5|55.0||16.2|3.0|4.37|2.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
||135.9|||244.5|||207.5|74.0||11.5||||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
80.0|0.0||122.0||223.2||18.97|269.0|116.0|12.11|13.9|3.0|3.75||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
120.0|||117.0|30.24||70.0|14.88|161.3|117.0|7.26|11.5|4.0||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
54.0|39.0|143.9|73.0|24.46||||129.2||5.81|12.5|||2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
|0.0|||25.19||||197.4|62.0||||||1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|287.1|115.0|48.81|159.3|||216.8|86.0|9.76|13.9|1.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|26.0|179.7|144.0|30.55|||18.54|212.3|105.0|9.55||8.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1
85.0|0.0|165.8|96.0||190.0||||||10.9||||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1
||144.1|144.0|24.5|167.6||14.25|||10.8||3.0|3.92|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|172.5|85.0|29.33|253.1|71.0|21.51|221.6|113.0|9.97|5.9|6.0||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
80.0|0.0|199.8|||167.1||14.2|271.8|94.0|12.23|||1.49||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
67.0|0.0||134.0||142.3|76.0||91.2|||10.9|5.0|2.94||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
86.0|0.0|171.8|106.0|29.21|301.7|44.0|25.64|139.4|108.0|6.27||5.0|2.62|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
107.0|0.0||||286.0|111.0|24.31|249.4|117.0|11.22|12.1|4.0|||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
133.0|0.0|245.8|102.0|41.79|||22.5|||5.03|||||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
116.0|0.0|164.6|110.0||270.6|103.0||230.4||10.37||3.0|2.16|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|||35.99|271.7|77.0|23.09||108.0||||2.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|16.0|147.2|103.0|25.02||96.0||184.0||8.28|||2.08|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
|-0.0|254.7|103.0||252.2||21.44|||8.01||3.0|2.16|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1
94.0|0.0|170.1|113.0|28.92||94.0|23.1|||4.98||4.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
69.0|0.0||91.0||261.5|57.0||||9.17|||3.08||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
146.0|0.0|149.3|||187.1|130.0|15.9||100.0|6.74|7.9|4.0||7.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|0.0|||||114.0|21.57|||||1.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
142.0||191.1|109.0|32.49|149.6||12.72|227.8|60.0|||3.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0
123.0|0.0|||35.17|224.4|86.0|19.07||60.0|8.88|8.3|2.0|2.24||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
101.0|0.0|239.0||40.63|273.0|106.0|23.21|278.2|||13.5||3.65||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
43.0|0.0|179.3|97.0|30.48|252.7|126.0||227.5|114.0|10.24|8.0|5.0|2.16|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
69.0|0.0|185.3||31.5||88.0|18.62||107.0|10.96|5.5|5.0||0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|141.4||24.04|123.9|||||14.56|8.1|3.0||2.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
107.0|25.0||91.0|42.26||115.0|10.14||83.0|8.74||1.0|3.24|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
67.0||152.5|131.0||252.4|107.0||185.4|104.0|8.34||3.0|1.32||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
99.0||145.6|||230.9|87.0|19.63|181.5|86.0|8.17|11.4|7.0|3.08|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
46.0|0.0||116.0|27.91|196.2|153.0|16.68|236.1|119.0|10.62|8.1|1.0|2.19|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
55.0|0.0|221.0|115.0|37.57|165.4|97.0|14.06|235.4|117.0|||||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0
39.0||295.4|||232.1|117.0||204.4||9.2|11.5|2.0|3.11|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|0.0|||23.77|||14.87|201.6|135.0||9.4|7.0|2.54||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
56.0|0.0|162.3||||78.0|12.67||115.0|11.5|14.8|1.0|4.0|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|0.0|272.7|97.0|46.36|236.4|95.0|||105.0||||2.08||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1
132.0||200.3||34.05|226.6|67.0|19.26|||8.95||3.0||2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
140.0|28.0|157.1||||97.0|14.65||94.0|8.3||||1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
51.0|||60.0|||134.0|17.05|192.4|98.0|8.66||7.0|3.32|2.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
27.0|0.0|236.7|110.0|40.24|||19.71|||7.41|12.7|6.0||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
224.0|0.0||133.0|18.94||66.0|14.88|217.2|106.0|9.77|5.5||1.49|3.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
105.0||156.1|||107.1|114.0|9.1|167.7|||14.7|3.0|3.97|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1
117.0|0.0|191.1||32.49|282.8|56.0|24.04||118.0|3.82||4.0|3.24|2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0||123.0|26.01||127.0|11.99|171.5|76.0||10.3|15.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1
135.0|0.0|218.8|||242.8||20.64||80.0|3.86|10.3|3.0|2.78|4.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
146.0|0.0|205.4|101.0||134.9|77.0||310.5|83.0||10.3||||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
||225.2|111.0|38.28|184.9|98.0|15.72||146.0||||2.67|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|0.0||127.0|42.48|254.5|118.0||||12.29|8.9||2.4||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
68.0||131.6|89.0||||11.65|||||5.0|||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
86.0|21.0|197.9|99.0|33.64|165.6|100.0|14.08|208.0||||9.0|2.73|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|166.5|129.0|28.31||107.0|17.87|257.2|||9.9|5.0||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
86.0||225.4|79.0||||15.9|281.1||||3.0||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
||275.8|103.0|46.89|189.5||16.11|||||5.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
|40.0|142.9||24.29||61.0||290.0|96.0|||6.0|2.92|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
113.0|0.0|207.2|113.0||||21.76|211.0||||||1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
132.0|0.0|206.2||35.05|211.2|118.0|17.95|196.2||8.83||6.0||1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
85.0||210.3|||195.8||16.64|221.6|82.0|9.97||7.0||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
93.0|38.0|225.7|117.0|38.37||||193.2||8.69|14.0||3.78|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1
|33.0|167.8|91.0||205.3|91.0|17.45|130.0||5.85|14.5|4.0|||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1
61.0|0.0|197.7||33.61||96.0|12.94|221.0|93.0||7.0|3.0|1.89|2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|39.0||105.0|28.87||116.0||144.4|92.0|||4.0|2.94|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
88.0||190.6|104.0|32.4||105.0||211.6|116.0||9.8|1.0|2.65||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
88.0||80.3||13.65||101.0|||123.0|13.91||3.0|3.46||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
195.0|36.0||110.0|39.39|225.1|88.0|19.13|201.7||||2.0|3.27|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
182.0|0.0|69.1||11.75|230.3|||256.7|96.0||6.5|||0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
