num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__STAN_MISSING|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__KOD_OBSZARU_MISSING|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_9.0|cat__PLAN_MIEDZY_MISSING|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|cat__POCZTA_G_MISSING|REZYGN
|0.0|137.1|||20980.0||||||860.0||2.32||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
4750.0|||8800.0|1674.5||68.0||211.9||||-200.0|-108.75|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
2000.0|0.0||-4000.0||3917.5||||||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
14500.0|||3900.0|||||||||6.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||||2750.0|17.64||||405.0||||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||7840.000000000001|||||||3850.0||-190.0||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||2125.0|||||||||5.0||75.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
83.0|-0.0||||||||8400.0||215.0||2.32||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
-4875.0||||10.74||-2200.0|936.0|||827.9999999999999|255.0|-75.0|1.38|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|1750.0|181.1|59.0|||11600.0|||||16.9||228.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
||||499.5||127.0||9720.0||875.0|4.2||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|27.0||||-4085.0||||||||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
-1025.0|41.0|||-881.0|137.3||583.5||7400.0||||||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
75.0||150.6|||301.5|83.0|25.63|3967.5||714.0|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||||3025.0|||||600.0||324.0||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
||266.1|12000.0||9100.0||-386.75|||||-100.0||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
7000.0|-0.0|||959.0|156.7|65.0|||||407.5||4.4||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0|-2617.5|2800.0|445.0|82.2||||-2750.0|||350.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||193.8|-1550.0||197.6|97.0|840.0|218.8|9500.0|||||0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
112.0||168.6|102.0|||11700.0||194.7|5500.0|438.0||250.0|265.0||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
2950.0|0.0||122.0|-1076.0|||||2700.0|878.9999999999999|485.0||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|||||-5802.5|5250.0|493.25||4900.0||||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0||10200.0||||-411.5||120.0||11.0||2.97||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||||||||117.0|213.75000000000003|||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||||152.1||323.25|16440.0||||100.0||150.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
||5852.5|4550.0|3980.0|16310.0||||||250.0|||25.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
107.0|||106.0||18290.0|-2225.0|-388.75||||||-87.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
3450.0|||||166.4|5500.0||4837.5|||15.4|-75.0|-104.0||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
5150.0|||104.0||138.9|70.0||312.5||-351.5|||||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||2350.0|-980.0|224.1||19.05|6100.0|7600.0|1098.0|555.0||-75.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0
||227.4|4200.0|38.66|||374.0||||||1.7||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.0|||619.0||120.0||222.5|||11.8|2.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
50.0|||||||||||7.0|2.0||25.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
89.0|0.0||||4147.5|5750.0||227.3|||||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|||-933.25|30330.0||25.78|||173.75||125.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|||9000.0|1304.0||-2425.0|12.87|||||4.0|||1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
|||2125.0|918.0|||397.25|21070.0|||122.5|||-50.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|800.0|||||||19140.0||8.61||4.0|73.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
|36.0|||1970.0|23660.0||-502.75||90.0||||3.16|3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
2850.0|0.0|||||||172.7|121.0|||5.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||154.7|||298.0||||-2375.0|9.46||-75.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
-2150.0||6820.0|-2600.0|23.19||110.0|17.21|11535.0|||-287.5|||75.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
4800.0||-4262.5||724.75||88.0|||||12.2||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||272.4||||125.0||||||||0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
64.0|||5800.0||||989.0|16880.0|94.0|7.6|||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
57.0||||||9400.0|||||12.2||164.5||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
3250.0|||11700.0|26.16|||-467.75||14700.0|12.62|8.5|300.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
8150.0|||||5675.0||1930.0|18830.0||423.50000000000006|||238.0|-25.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|||-1072.75||||248.3|5500.0||||2.89||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|||||8405.0|-2825.0|||3625.0|10.79|||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-2325.0|||||6865.000000000001|88.0|23.34|||||5.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|||105.0|2018.0|||||||460.0||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
92.0||||||75.0||||||50.0||25.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|||||-7645.0||2599.0|||7.69||||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
|350.0||5000.0|3385.0||||65.7|-2275.0|2.96|-105.0|50.0|-28.25||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
1850.0|0.0|11685.0|||20790.0|109.0|-441.75000000000006|||-239.25|600.0|50.0|162.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
2550.0||183.1||||107.0|340.25||||-175.0|150.0||25.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||23.7|||12.19|11260.0|107.0|||5.0|2.7||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||||26050.0|||||10.52||-75.0|-56.75||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
||||35.21|200.1||17.01||100.0|874.0|||3.35||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0||78.0||5065.0|119.0|||||||76.25||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
3350.0|0.0||91.0|-753.0||10500.0|972.0||113.0||8.9|||100.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||||28.87||10100.0|||||475.0||||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||-4337.5||737.5||3250.0||||9.97||-50.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|||10000.0|27.18||9900.0||-6580.0|||280.0|100.0||25.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
8100.0|0.0|||19.57||111.0|||4900.0|478.0|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
93.0|||5650.0|581.5||||3554.9999999999995||320.0|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-1050.0|0.0|92.2|2700.0|15.67|21120.0|||12910.0|||1310.0||||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||-6097.5||||106.0||213.7|6150.0||1340.0|-275.0|90.5|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||117.1||995.5||||11065.0|5400.0|9.96||200.0|2.43||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|||37.96|8355.0||-355.0||84.0|457.0|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
|0.0|||26.32||102.0||227.3|||10.6|200.0||3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
2025.0||-6534.999999999999||44.44||-2550.0||13590.0|9600.0|305.75|200.0||-54.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
|0.0||5200.0||||||9500.0||||129.5||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
10300.0||14990.0|||-4272.5|84.0||4287.5||386.0|||-77.75||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
|0.0|12110.0||41.17|11305.0|||-6300.0|96.0|567.0|13.9||3.75||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
||||44.1||125.0||293.7|1950.0|330.5|535.0||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1
|-0.0|222.4|||||||-2025.0|10.7|||324.0|50.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||1735.0000000000002|79.0||||-405.5|219.9||9.9|445.0||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
118.0|2100.0|||665.25|||17.78||-2025.0||||3.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
113.0||||1040.0|||||11400.0|||3.0|3.7|-125.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1
12800.0||245.2||41.68|101.5|5050.0|||2900.0|342.5||||0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
5850.0|0.0|102.3|2500.0|869.5|6759.999999999999|10400.0||-4992.5|||785.0|||75.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|3600.0|11545.0|9200.0||167.6|||-6750.0|87.0|||100.0|||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|227.4|105.0|1933.0||-3000.0|17.98|12910.0|||11.9||80.25||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||9640.0|68.0|||4300.0||5887.5|5250.0|530.0|-317.5||-85.75||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||162.6|||||||||-205.0|50.0||50.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||219.4|||||15.34|-2602.5|91.0||||297.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
|||111.0|||||4557.5||8.2|14.3|||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
7950.0||87.7||||97.0|||9300.0||||142.0||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0|13555.000000000002||||6650.0|731.0|4230.0|105.0||10.3|125.0|278.0||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
107.0|0.0||9400.0||||||||||389.0||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||||8.87||-2825.0||||126.25|11.4||3.08||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
5625.0|0.0|-4135.0|||27370.0||-581.5|10500.0|9300.0|236.25|-217.5||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
3750.0|-0.0|||627.0|191.7|||||152.0||||200.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0||||||||70.0||565.0||305.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|-0.0|||-1001.75|||1164.0||9700.0|9.94||||-25.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-550.0|20450.0|||||||||||-57.99999999999999|50.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||17840.0|||6175.0||||||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|32.0||||247.2||1050.5|||325.5|337.5||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
79.0||5185.0||-440.75|-5907.5||20.09||||-370.0|4.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0||9100.0||177.1|-2600.0|-376.25|217.2||||3.0|79.5||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
-1750.0|||110.0||||||||222.5|||0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0|148.6||||6500.0|-448.00000000000006||||10.0|2.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||3249.0|||||||645.0||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||||||||10255.0||||200.0|49.25||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
6850.0|-0.0||95.0|||8200.0||||13.0|0.0|0.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
123.0||||21.88|||10.0|||||-125.0||0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
80.0|3800.0||1725.0|40.22||-1700.0|16.79|209.5||9.43|9.5|10.0|257.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-2350.0|0.0|4295.0|||11335.0|91.0|963.5||||15.6|-400.0||-0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||141.2||600.0|16770.0||||101.0|||||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||||8400.0|748.0|230.1||-258.75||150.0|155.5|-0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
2800.0|0.0|8380.0||||||28140.0|||1730.0|||200.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||11725.0||996.75|-4105.0|94.0|698.0||72.0|215.25||||50.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0||||4917.5||1672.0||2425.0||10.1|225.0|136.5||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
12700.0|||||8495.0|||||249.25000000000003|11.6|1.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
||10820.0|8000.0|36.79|12485.0||||||12.7||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
1650.0|-875.0|16190.0||||82.0|||131.0||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
|||90.0|20.18|||17.43||||||140.5|3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||||4915.0|132.0|||5800.0|||500.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||2425.0||||1779.0||||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||10460.0|110.0|35.56|2915.0|1825.0|||10500.0||16.5|4.0|223.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
120.0|||||16115.0|-2225.0|27.4|||7.51|1060.0||286.0||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
9100.0|34.0|175.3|||||||76.0|6.48|||1.51||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|||||||||4800.0|||2.0|2.43||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
1950.0|25.0|||839.0|||-628.25|5292.5|73.0||||89.0||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
4700.0||8175.0|136.0||||12.21||82.0|11.4|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0
2125.0||5922.5|9300.0||4942.5|||||||175.0|77.0|-50.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
||-2057.5|77.0||4180.0|||9735.0||876.0|7.2||-48.5||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
3200.0||216.0||||115.0|13.06|11350.0||255.50000000000003|635.0|||-25.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
115.0|0.0|180.0|-2975.0|-765.0|||||70.0|-244.25|620.0|300.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|||5500.0|24.43||108.0|14.71|23910.0|-2375.0|10.76|5.8||-39.25||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|975.0||||14019.999999999998|132.0||129.6|73.0||||305.0|-25.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
90.0||4640.0||31.55|10985.0||||6000.0||1110.0|125.0|75.0|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||6880.0|10800.0||16200.0||||3150.0|422.5||250.0|-39.25||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
||-6847.499999999999|||13930.000000000002|||255.3|4500.0||||-73.5||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
|775.0|||||||||||2.0|1.7|75.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
-2075.0|||102.0|||||178.9|1625.0||8.6|4.0||150.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
-1575.0||||||-2225.0|||3475.0|7.69|-205.0|5.0||0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0|||||||-3975.0|5450.0|||4.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
4100.0|||77.0|||112.0||||357.0|||119.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0||-2825.0||5122.5|-2500.0|||||||90.5||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|1300.0||-2750.0|||133.0||-6540.000000000001||294.25|225.0||122.0|-0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0|24230.0|5100.0||350.9|102.0|29.83|||367.0|||3.05||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
-3025.0||254.1||43.2|||||129.0||217.5||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||11200.0||||||||||400.0|76.25||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0||||267.3|||11420.0|90.0||1330.0||||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
73.0||137.1||23.31|210.8|114.0||191.4|6000.0|||100.0||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
95.0|||5650.0|1686.4999999999998|23590.0|||8140.000000000001|2475.0||||273.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||||5050.0|17.39||-1950.0||1290.0||174.0|150.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
8150.0||219.6|4950.0||||447.0||-2200.0|-273.0|-345.0|||100.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
57.0|0.0|169.6||||112.0|||4150.0||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
