num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_9.0|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|REZYGN
147.0|0.0|239.8|124.5|2257.5|248.5|121.5|22.275|5277.5|125.0|12.19|13.0|2.0|2.32|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
70.0|0.0|197.3|2275.0|39.92|248.5|8100.0|22.275|262.7|105.0|12.19|670.0|6.0|3.56|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|199.1|100.0|39.92|5545.0|121.5|22.275|262.7|4550.0|12.19|4.2|6.0|113.0|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|114.0|39.92|-5197.5|121.5|17.67|262.7|125.0|12.19|13.0|6.0|3.56|-50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|9155.0|124.5|39.92|248.5|121.5|13.61|262.7|12100.0|12.19|13.0|150.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
4350.0|0.0|239.8|96.0|23.7|248.5|10800.0|22.275|262.7|107.0|12.19|500.0|250.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
68.0|0.0|10695.0|5600.0|36.36|248.5|5000.0|22.14|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|-5177.5|124.5|39.92|248.5|121.5|17.01|262.7|125.0|12.19|12.4|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|78.0|-593.75|248.5|119.0|22.275|262.7|102.0|229.0|11.3|500.0|305.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|11435.0|121.5|22.275|262.7|125.0|8.74|13.0|3.0|-60.0|200.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|35.0|239.8|124.5|-721.75|248.5|121.5|22.275|262.7|125.0|12.19|237.5|6.0|3.56|200.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0
5150.0|0.0|239.8|2075.0|39.92|248.5|121.5|2077.0|22160.0|3300.0|9.97|13.0|6.0|3.56|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|3997.5|124.5|39.92|248.5|121.5|14.64|-6580.0|109.0|296.0|5.6|6.0|3.56|25.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
162.0|0.0|239.8|4450.0|39.92|248.5|121.5|-418.25|21240.0|125.0|239.0|11.4|6.0|3.08|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|1900.0|136.8|11300.0|39.92|248.5|121.5|15.26|262.7|125.0|12.19|13.0|75.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|2700.0|39.92|248.5|121.5|22.275|262.7|7300.0|-145.25|13.0|6.0|3.54|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
155.0|0.0|243.9|124.5|41.46|248.5|121.5|565.5|262.7|125.0|12.19|13.0|11.0|3.62|200.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
36.0|0.0|11710.0|-2350.0|1991.0|248.5|121.5|20.01|262.7|125.0|498.00000000000006|-225.0|100.0|3.56|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|223.3|124.5|39.92|248.5|121.5|14.2|262.7|125.0|12.19|4.5|200.0|122.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|239.8|5550.0|39.92|248.5|102.0|22.275|262.7|125.0|12.19|530.0|6.0|3.56|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|10785.0|102.0|22.275|262.7|125.0|12.23|8.0|6.0|216.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
147.0|0.0|239.8|124.5|7.91|248.5|5700.0|15.81|167.5|125.0|12.19|9.6|-100.0|-64.75|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
10300.0|0.0|239.8|84.0|39.92|248.5|121.5|22.275|262.7|125.0|772.0|11.5|6.0|3.56|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1
127.0|0.0|12110.0|5100.0|39.92|248.5|121.5|22.275|262.7|125.0|12.19|347.5|6.0|3.75|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
136.0|0.0|239.8|124.5|39.92|248.5|125.0|22.275|262.7|125.0|661.0|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
99.0|0.0|239.8|10200.0|3781.0|248.5|8900.0|15.79|262.7|125.0|10.7|12.0|-200.0|324.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
4750.0|0.0|-1735.0000000000002|124.5|39.92|248.5|121.5|22.275|262.7|125.0|12.19|13.0|5.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
118.0|0.0|239.8|122.0|39.92|-5230.0|121.5|22.275|158.7|125.0|12.19|555.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
113.0|0.0|239.8|124.5|39.92|248.5|4400.0|22.275|262.7|-2850.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
147.0|0.0|239.8|124.5|39.92|248.5|121.5|22.275|152.3|125.0|171.25|13.0|500.0|3.56|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|100.0|39.92|248.5|121.5|22.275|-4992.5|125.0|12.19|13.0|6.0|424.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|11545.0|92.0|39.25|167.6|121.5|22.275|270.0|87.0|12.15|190.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0
147.0|0.0|239.8|124.5|39.92|248.5|120.0|1798.0|258.2|113.0|11.62|11.9|75.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|192.8|3400.0|39.92|248.5|121.5|13.43|235.5|105.0|12.19|13.0|6.0|3.43|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|-0.0|239.8|98.0|39.92|5155.0|121.5|876.5|262.7|66.0|6.37|8.2|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0
5350.0|0.0|5485.0|124.5|39.92|9025.0|121.5|22.275|262.7|4550.0|12.19|275.0|6.0|3.56|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|3429.9999999999995|124.5|23.32|248.5|121.5|705.0|182.3|72.0|12.19|13.0|6.0|386.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
159.0|0.0|239.8|2575.0|14.91|248.5|121.5|22.275|262.7|125.0|12.19|13.0|6.0|-71.0|100.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|271.1|80.0|-1152.25|248.5|3325.0|22.275|16920.0|125.0|12.19|13.0|500.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
107.0|0.0|239.8|4700.0|39.92|189.3|3125.0|22.275|22720.0|125.0|12.19|14.4|6.0|3.56|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|106.0|8.87|5502.5|113.0|18.71|5615.0|125.0|12.19|13.0|2.0|3.08|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
225.0|0.0|239.8|106.0|28.12|248.5|121.5|22.275|262.7|4650.0|12.19|13.0|6.0|117.5|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1
-1875.0|0.0|239.8|110.0|-627.0|248.5|121.5|22.275|262.7|125.0|12.19|16.4|6.0|110.75|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|10890.0|124.5|-925.75|248.5|121.5|22.275|-5717.5|125.0|12.19|11.3|6.0|3.05|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|40.07|248.5|121.5|-291.0|22090.0|97.0|12.19|332.5|10.0|3.56|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
122.0|0.0|10225.0|124.5|1738.5000000000002|13960.0|121.0|22.275|205.0|125.0|-230.75|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
106.0|0.0|239.8|124.5|1516.5|248.5|123.0|-525.0|25990.0|10500.0|12.19|9.6|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|130.1|1700.0|39.92|248.5|121.5|22.275|262.7|4350.0|325.5|13.0|125.0|3.65|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0
-1975.0|0.0|103.7|2500.0|39.92|248.5|-1950.0|22.275|12830.000000000002|125.0|12.19|1480.0|400.0|4.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0
135.0|0.0|5997.5|91.0|4078.0|177.1|104.0|22.275|10860.0|-2950.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|1261.5|248.5|2250.0|22.275|15150.0|125.0|12.19|13.0|6.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
80.0|0.0|239.8|124.5|39.92|21080.0|121.5|22.275|203.7|-2150.0|12.19|13.0|6.0|3.56|200.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|6459.999999999999|121.5|10.98|262.7|125.0|233.5|13.0|50.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|4700.0|239.5|262.7|125.0|12.19|730.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|-2375.0|16.58|248.5|82.0|16.64|262.7|125.0|13.0|13.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|6300.0|-547.0|5880.0|-2350.0|22.275|262.7|132.0|8.93|13.0|5.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|1900.0|23660.0|124.5|39.92|248.5|68.0|16.79|262.7|125.0|12.19|9.5|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|730.0|-5667.5|9100.0|22.275|279.6|110.0|1258.0|780.0|6.0|3.56|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|3529.9999999999995|124.5|2400.0|-4192.5|2350.0|14.25|6859.999999999999|125.0|12.19|13.0|200.0|3.08|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|9720.0|5200.0|1652.4999999999998|176.0|84.0|22.275|5752.5|2750.0|517.5|11.5|6.0|3.11|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
11200.0|0.0|239.8|124.5|-712.25|15450.0|-2250.0|22.275|262.7|107.0|12.19|865.0|-75.0|3.56|100.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|234.5|134.0|-996.75|4105.0|121.5|22.275|262.7|125.0|8.61|152.5|400.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|26.21|196.7|121.5|22.275|262.7|4850.0|11.41|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|143.2|124.5|39.92|248.5|121.5|22.275|22160.0|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|1000.0|239.8|124.5|39.92|12485.0|121.5|22.275|4647.5|125.0|8.37|12.7|4.0|85.75|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|161.9|124.5|39.92|248.5|82.0|1285.0|262.7|-3275.0|12.19|13.0|6.0|230.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|-0.0|239.8|124.5|20.18|248.5|121.5|17.43|-4305.0|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|132.0|22.275|186.7|125.0|12.19|10.2|6.0|2.75|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|9700.0|39.92|248.5|121.5|-444.75|-4052.5|125.0|12.19|13.0|250.0|3.56|-50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|110.0|39.92|116.6|121.5|991.0|262.7|125.0|12.19|16.5|100.0|3.56|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
3000.0|0.0|239.8|124.5|39.92|248.5|121.5|2740.0|16680.0|83.0|12.19|10.6|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-2275.0|850.0|17530.0|96.0|39.92|262.3|121.5|557.5|3597.5|125.0|6.48|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|120.3|121.5|22.275|262.7|125.0|12.19|13.0|200.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-1950.0|-625.0|239.8|124.5|1678.0|14785.0|121.5|22.275|262.7|125.0|12.19|13.0|-50.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
4700.0|0.0|16350.0|6800.0|27.8|7184.999999999999|121.5|12.21|262.7|125.0|12.19|315.0|6.0|3.4|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
85.0|0.0|239.8|4650.0|4027.000000000001|248.5|121.5|22.275|309.1|78.0|12.19|13.0|7.0|3.56|2.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|239.8|77.0|39.92|248.5|121.5|355.25|-4867.5|125.0|12.19|7.2|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|115.0|653.0|262.7|125.0|12.19|13.0|100.0|3.43|25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|30.6|248.5|3150.0|422.5|262.7|1750.0|12.19|620.0|6.0|3.56|-25.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|239.8|124.5|39.92|17310.0|108.0|22.275|262.7|125.0|12.19|13.0|300.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-1875.0|0.0|239.8|107.0|3369.0|248.5|121.5|22.275|-3240.0|125.0|291.5|282.5|175.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|9280.0|124.5|39.92|5492.5|5650.0|933.5|152.1|125.0|-171.0|13.0|5.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|3440.0|124.5|1169.5|248.5|121.5|13.77|262.7|12600.0|8.45|13.0|500.0|157.0|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
105.0|0.0|6847.499999999999|124.5|39.92|248.5|2575.0|22.275|262.7|125.0|12.19|13.0|350.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|-775.0|6265.0|124.5|21.3|-3529.9999999999995|5400.0|22.275|16820.0|125.0|189.25|13.0|2.0|3.56|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0
8300.0|0.0|239.8|124.5|39.92|248.5|2100.0|22.275|178.9|65.0|201.25000000000003|8.6|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|4900.0|239.8|124.5|1826.5|248.5|89.0|421.25000000000006|262.7|139.0|12.19|205.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|2325.0|39.92|248.5|-2550.0|17.33|262.7|125.0|178.75|15.1|4.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0|0.0|0.0|0
147.0|0.0|239.8|124.5|39.92|248.5|121.5|22.275|262.7|125.0|3.57|220.00000000000003|6.0|238.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|9475.0|124.5|39.92|248.5|121.5|22.275|221.7|125.0|12.19|13.4|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
-2875.0|0.0|7759.999999999999|110.0|2638.0|248.5|133.0|22.275|261.6|100.0|11.77|13.0|4.0|1.22|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
99.0|0.0|239.8|102.0|39.92|248.5|121.5|22.275|262.7|2325.0|12.19|13.0|6.0|76.25|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
147.0|0.0|239.8|124.5|43.2|248.5|121.5|22.275|196.2|125.0|8.83|217.5|6.0|2.35|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|11200.0|124.5|39.92|5200.0|-2800.0|1768.0|262.7|8300.0|12.19|13.0|-100.0|3.05|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|-0.0|239.8|73.0|19.64|13365.0|121.5|22.72|11420.0|125.0|-128.5|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
73.0|0.0|3427.5|124.5|39.92|248.5|2850.0|448.00000000000006|262.7|12000.0|8.61|555.0|400.0|3.56|-25.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|121.5|22.275|262.7|125.0|12.19|1010.0|150.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
21.0|0.0|-3317.4999999999995|2350.0|39.92|248.5|101.0|22.275|154.7|-1950.0|348.0|13.0|6.0|3.56|150.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|10980.0|124.5|3733.0|248.5|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|169.6|4800.0|28.83|234.7|121.5|22.275|262.7|125.0|-321.0|13.0|6.0|302.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|160.4|124.5|39.92|248.5|121.5|24.98|7665.000000000001|125.0|690.0|13.0|6.0|3.56|100.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|2000.0|95.0|4450.0|39.92|248.5|121.5|22.275|262.7|125.0|12.19|11.2|2.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|8005.0|124.5|39.92|248.5|-3000.0|545.5|13500.0|125.0|12.19|13.0|1.0|3.56|50.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
4750.0|0.0|239.8|124.5|39.92|5820.0|121.5|22.275|262.7|125.0|12.19|13.0|6.0|3.56|150.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|236.4|1825.0|39.92|248.5|121.5|2442.0|192.0|94.0|864.0|13.0|6.0|186.5|100.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|1
147.0|0.0|15710.0|124.5|39.92|248.5|36.0|22.275|14019.999999999998|-1925.0|12.19|13.0|6.0|3.56|1.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
3350.0|0.0|239.8|6250.0|39.92|248.5|-2150.0|14.72|262.7|125.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|14819.999999999998|124.5|39.92|161.8|121.5|687.5|6482.5|125.0|11.67|13.0|6.0|148.5|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
1775.0|39.0|239.8|124.5|39.92|248.5|121.5|22.275|17240.0|125.0|12.19|1190.0|300.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|88.0|39.92|168.3|121.5|22.275|262.7|-2975.0|9.21|12.2|300.0|3.29|1.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1
7700.0|35.0|239.8|124.5|39.92|248.5|99.0|408.0|163.1|125.0|12.19|9.6|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|149.0|-83.0|140.9|121.5|11.98|262.7|125.0|8.09|13.0|100.0|213.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
117.0|0.0|239.8|124.5|39.92|248.5|121.5|21.13|262.7|11300.0|12.19|13.0|6.0|259.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|-749.25|248.5|121.5|17.09|4047.5|12300.0|12.19|13.0|6.0|3.05|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|241.7|124.5|-1027.25|248.5|121.5|14.32|262.7|6100.0|12.19|13.0|-50.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|22470.0|124.5|39.92|14700.0|3275.0|24.99|29000.0|125.0|652.5|9.8|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
14900.0|0.0|207.3|2875.0|35.24|198.4|121.5|22.275|262.7|125.0|12.19|13.0|6.0|57.99999999999999|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|168.0|121.5|714.0|262.7|125.0|5.97|-317.5|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
131.0|0.0|110.9|124.5|18.85|11560.0|90.0|22.275|9525.0|125.0|857.0|15.8|6.0|213.5|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
15300.0|0.0|-3062.5|14500.0|39.92|248.5|121.5|-580.75|262.7|71.0|12.19|8.0|3.0|3.56|50.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0
147.0|0.0|239.8|3600.0|38.57|248.5|121.5|17.14|130.2|6050.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|9350.0|6500.0|39.92|248.5|121.5|12.02|262.7|125.0|12.19|13.0|6.0|3.56|2.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
112.0|0.0|170.5|124.5|39.92|248.5|121.5|-410.50000000000006|188.0|125.0|12.19|11.2|300.0|-75.5|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|-870.5|248.5|121.5|13.69|262.7|4450.0|12.19|-237.5|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|16590.0|11400.0|39.92|5897.5|121.5|22.275|262.7|120.0|12.19|300.0|5.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|15400.0|124.5|39.92|248.5|121.5|16.91|262.7|2500.0|12.19|13.0|6.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
1625.0|29.0|15810.0|124.5|39.92|322.2|-2025.0|684.75|262.7|2400.0|472.5|13.0|6.0|2.4|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
-1850.0|-0.0|239.8|93.0|39.92|248.5|121.5|1828.0|241.8|125.0|12.19|13.0|2.0|3.56|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0
147.0|0.0|239.8|124.5|39.92|248.5|8800.0|381.5|262.7|125.0|12.19|13.0|6.0|262.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|1
