num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__STAN_MISSING|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__KOD_OBSZARU_MISSING|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_1.0|cat__PLAN_MIEDZY_9.0|cat__PLAN_MIEDZY_MISSING|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|cat__POCZTA_G_MISSING|REZYGN
|0.0||93.0|38.51||3050.0|323.25|164.4|||9.4|100.0|2.54|3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|11705.0||39.8|8155.0||||5000.0|12.71|10.0|3.0|2.7||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|3332.5000000000005|||9145.0|-2225.0|15.55|241.1|||12.9||||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1
138.0|0.0|133.9|||||-353.5||3475.0|-217.75000000000003|15.4|3.0||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
||160.2|||6945.0|70.0|-295.25|||14.06|242.5||||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
116.0|2200.0||||224.1|2575.0||12200.0|76.0|10.98||2.0|3.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0|-5685.0||-966.5|-4400.0|||10305.0||-231.75|157.5|4.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|||-3000.0||267.1|3000.0|22.7|5562.5|9100.0|10.01|11.8||3.19||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
1.0|0.0|9805.0|107.0|||82.0|||||700.0||47.25||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
-2225.0|0.0|197.1||33.51||-2875.0|14.1||||12.8||-86.5|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
3200.0|0.0|219.6||37.33|||||6500.0||242.5||||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|30.0|153.4|2250.0||||12.87||2425.0||-320.0|4.0|3.46|4.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
129.0|0.0|216.0||36.72||-2850.0||210.7|5450.0|-237.0|245.00000000000003||1.32||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
128.0|1600.0|||||80.0|556.75||||10.8||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|36.0|115.9|||5915.0|95.0|20.11|255.0|90.0|||6.0|79.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
|0.0||||147.7|80.0||8635.0|||10.6||||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|-3867.5|||298.0|108.0|25.33|5255.0|4750.0|9.46|11.1|150.0|75.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
4300.0|0.0|136.4|104.0|||||||10.38|11.5|1.0||3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||170.5|86.0|28.99|277.5|88.0|23.59|||-182.75|12.2|6.0|||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
72.0||272.4|8800.0||107.9|-3125.0||9275.0||8.35||2.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
1600.0||||35.7||-2225.0||16880.0|4700.0|7.6|5.9|4.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
57.0|17.0|5912.5|||-4077.5|94.0||236.7||-266.25|12.2|3.0|3.29|2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
65.0|0.0||5850.0||||18.71||147.0||425.0|150.0|230.0||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||-5575.0||||98.0|19.3||||||2.38||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
136.0|||74.0||167.9|81.0|1427.0|||279.25|||||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
2900.0|0.0|9895.0||33.64||5650.0|||||||3.24||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||25.91|274.6|4400.0|23.34||120.0|||125.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
142.0||237.4|||175.9||14.95|5257.5||||3.0|248.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|265.6|82.0|-1128.75|18070.0|75.0|15.36|211.1||237.5|8.6|2.0|2.32|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
70.0|-0.0|197.3||33.54|305.8|2025.0|25.99|||7.69|||1.81||1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
22.0||4977.5|100.0|33.85||||||74.0|||||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
||233.7||||109.0|17.67||101.0||12.0|100.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||4577.5|99.0||160.1||340.25|311.8|||350.0||189.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0||4800.0|592.5|143.4||304.75||107.0|10.13||5.0|||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
68.0|0.0|10695.0|112.0||260.5|100.0||-5845.0||10.52|8.4|3.0|2.27|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1
130.0|||70.0|35.21|||17.01|||437.0|12.4||3.35||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0|139.7|1950.0|23.75|202.6|2975.0|430.5|||9.16|11.3|125.0|152.5||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
|0.0||||228.7|105.0|19.44|194.3|||8.9|150.0|60.0||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|35.0|169.8|136.0||173.7|||214.6|105.0||9.5|7.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|173.5|-2075.0||||-519.25|221.6|1650.0|9.97|9.7|2.0|2.62||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|0.0|159.9|100.0|27.18|172.2|||263.2|109.0||5.6||||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
162.0|0.0|115.1||19.57|196.8|111.0|16.73|212.4||9.56||3.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
93.0|19.0|-3420.0000000000005|113.0|581.5||105.0||71.1|-2375.0|||3.0|3.38|2.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-1050.0|0.0|92.2||15.67|211.2|3000.0|17.95|129.1|73.0|5.81|13.1||3.54||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
155.0|-575.0||112.0|||106.0|11.31||6150.0||||3.62||1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
36.0|0.0|117.1|94.0|19.91|11770.0|117.0|20.01|221.3|108.0|||2.0|2.43||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0|||949.0|167.1|128.0|14.2|||9.14|112.5|4.0||0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
|0.0|154.8||1316.0||5100.0|1458.0|227.3||10.23||200.0||3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
81.0|0.0|261.4||44.44|215.7||18.33||96.0|12.23|8.0|6.0|54.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
138.0|||104.0||9300.0|114.0||8375.0|4750.0|7.54|||2.59|4.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1
103.0|18.0|149.9||25.48|8545.0|84.0|14.53||||11.5|7.0||-0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1
||242.2|102.0|1029.25||80.0|480.5|||11.34|13.9||3.75|2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
136.0|0.0|12969.999999999998||44.1||3125.0||||330.5|||2.89||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
|||102.0||185.8|89.0|15.79|237.7||||8.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
2375.0|0.0|1735.0000000000002||||109.0||219.9||9.9|8.9|5.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|-525.0|||26.61|-5230.0|125.0|||||555.0|3.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
-2825.0|0.0|61.2||520.0|92.3|8800.0|||114.0||342.5||3.7|5.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1
128.0|-0.0|||41.68|10150.0|101.0|8.63|||685.0|||2.89|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|-0.0|102.3|100.0|17.39||104.0|11.49||93.0||392.5||4.24|3.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
48.0|36.0|230.9|92.0||||14.25||87.0||7.6||205.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
81.0|0.0|227.4||966.5|211.5|3000.0||-6455.0|||11.9||3.21|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|0.0|9640.0||819.5|158.0|86.0|13.43|235.5|105.0||12.7|6.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
-3500.0||||27.64|10310.0||17.53|141.6||159.25|8.2|2.0||1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|3800.0|219.4|9200.0||-4512.5|1825.0|15.34|2602.5||4.68|275.0||||1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0||-2775.0|1166.0|165.9|||||||200.0|3.86||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
159.0|0.0|-2192.5||14.91||97.0|23.65|170.6|93.0|7.68|10.5||||1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
102.0|0.0|||||||169.2||761.0||125.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
107.0|0.0|103.4|9400.0||18930.0||||6250.0|10.22||3.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||-1305.0|106.0|8.87|11005.0|2825.0|||95.0|5.05||2.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|-0.0|8270.0|106.0|-703.0||5450.0|||93.0||869.9999999999999||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1
|0.0|147.5|110.0|25.08||97.0||135.0|6800.0||16.4|75.0||2.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|||||5367.5||||70.0||11.3||3.05|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|||||85.0|1164.0|220.9|97.0|9.94||10.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|22.0|204.5|||||-296.75|10250.0|103.0|9.23||5.0|2.32||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|0.0||143.0|758.25||||259.9|||9.6|2.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||-1700.0||12360.0||21.01|289.4|||13.5|5.0|3.65||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|1700.0|2592.5|100.0|17.63|236.3||20.09|6415.000000000001|2550.0|11.55||4.0|||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0|239.9|91.0|1019.5|177.1|-2600.0|||2950.0||5.9|3.0|1.59||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
70.0|0.0||5500.0|||90.0|22.7|151.5|5050.0|170.5||||0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|0.0||106.0|631.5|10540.0||17.92|203.7|-2150.0|9.17|||2.7|2.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0|191.1|||12919.999999999998|2825.0||-5187.5|||-322.5||3.48||0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
161.0|975.0|218.5||37.15||94.0|479.0||3025.0|9.23|7.3||49.25||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
137.0||||16.58|195.8|82.0|16.64|-7220.0|78.0|13.0|||0.0||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
123.0|0.0|128.7||21.88|117.6|4700.0|1000.0||132.0||10.8|5.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
2000.0|38.0|236.6||1005.5|197.5||16.79|-5237.5|2550.0||9.5||||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
2350.0|0.0|2147.5|113.0|14.6||91.0||279.6|110.0|-314.5|15.6||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
-2625.0||141.2|96.0||167.7|94.0|356.25|274.4|101.0|12.35||2.0|||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||194.4|2600.0||176.0|84.0|14.96||5500.0||||3.11||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
112.0|||-2500.0|28.49||4500.0||281.4|107.0|12.66|17.3||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
4475.0||234.5|134.0|996.75||94.0|1396.0|191.4|||305.0|4.0|41.25||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
||154.2|78.0||196.7||||97.0|11.41||9.0||1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
127.0|1400.0|14319.999999999998||24.34|169.9|91.0|14.44|5540.0||||||1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|40.0|216.4|80.0|36.79|249.7|90.0|530.5|185.9|2475.0|||4.0||1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
||||27.52|151.2|82.0|12.85||131.0|||2.0|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||5935.0|90.0|20.18|205.1|||172.2|100.0||520.0|6.0|2.81||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|||||196.6|132.0|835.5|186.7|116.0|-210.0|10.2||2.75|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0|||2514.0||99.0||162.1||7.29|8.8|125.0|||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
148.0||209.2|2750.0|35.56|116.6||9.91|109.6|||||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
3000.0||244.3|140.0||8057.5|-2225.0|685.0|166.8|8300.0|||6.0|2.86|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||175.3|96.0|29.8||3050.0|||||5.6|11.0|75.5||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
86.0||||||95.0|10.23|-6780.0|96.0||450.0|2.0|||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||9870.0|73.0||295.7|||211.7|73.0|9.53|13.2|-50.0|-89.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
94.0|0.0||136.0|27.8|||12.21|253.4|82.0|11.4|||-85.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|||93.0|40.27||113.0|1680.0|||13.91|||3.08||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1
89.0|-0.0|82.3|1925.0|-349.75|167.2|8000.0||-4867.5|||||1.94||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||-5400.0|111.0|36.72|||13.06|11350.0||||4.0|3.43|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
2875.0|||2975.0|||126.0|16.9|||||3.0|||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|0.0|143.7|55.0|610.75|8655.0|108.0|735.5||95.0||290.0|6.0|157.0||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
|39.0|4955.0|-2675.0|842.25|280.4||1191.5||73.0|||7.0|3.05|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|2900.0|185.6||||5650.0||152.1|||11.1||-75.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||13760.0||||-2000.0||||8.45|580.0|10.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
-2625.0||6847.499999999999|||278.6|103.0|23.68|12765.0|90.0|11.49|272.5||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
-2550.0|||92.0|||||||7.57|6.3|-50.0||3.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
83.0|||2550.0|30.4|167.9|2100.0||178.9|1625.0||8.6|4.0||3.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|49.0|214.9|4300.0|||89.0|16.85||139.0|192.25|8.2|5.0||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|0.0||93.0|27.71|203.9||||109.0|7.15|15.1|4.0||2.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0
||163.8|77.0||134.9|112.0||7930.0|-2375.0|3.57|8.8|100.0||2.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
87.0|0.0||||204.9|||221.7||9.98|13.4||181.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
115.0|1300.0|155.2|2750.0|||133.0|19.63||100.0|11.77|-112.5|200.0|1.22||1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
2475.0|0.0|242.3|2550.0|41.19|8772.5|||8155.0||183.5|11.3|3.0|76.25||1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1
|-1100.0|254.1|127.0||||15.32|196.2|129.0|||4.0||3.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
5400.0|33.0||90.0|||112.0|17.68|3757.500000000001|8300.0||565.0|-100.0|||0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|-0.0|115.5|1825.0|19.64|||||90.0|||5.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.0|137.1|||210.8||17.92|191.4||8.61|11.1||3.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
95.0||198.4|||235.9|144.0||325.6|99.0|732.5|10.1||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|19.0||9400.0|22.56|204.6|101.0|17.39|||348.0|12.9|7.0|3.48|3.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0
163.0|625.0|10980.0||933.25|||447.0|242.7|88.0||13.8|8.0|3.73||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
57.0||4240.0|-2400.0|28.83||||||12.84|11.2|4.0||-0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
104.0|0.0|16040.0||2727.0|293.9|103.0|24.98|306.6|2250.0|||250.0||4.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|-500.0|95.0|2225.0|16.15|8395.0||14.27|||9.03|280.0||151.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
|0.0|160.1||27.22|256.7||1091.0||||7.0|1.0|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
95.0||||33.08|232.8|||4335.0|9200.0|7.8|-95.0|||3.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|||7300.0|-1004.75|287.3||24.42|192.0|2350.0|216.0|13.8|4.0|||1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1
-1850.0|-0.0|-3927.5|||213.1|36.0|18.11|||631.0|380.0|3.0|2.05||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
